dt,Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Solar Azimuth Angle,Panel Tilt,Panel Azimuth Angle
2020-10-23 19:00:00,2020,10,23,19,0,14.5,139.0,786.0,685.0,7.0,7.0,233.0,14.0,0.0,243.0,60.67,46.05,0.13,1000.0,3.1,345.0,7.2,196.64781325383487,20.0,180.0
2020-10-23 20:00:00,2020,10,23,20,0,14.7,135.0,746.0,599.0,7.0,6.6,229.0,27.0,14.0,246.0,58.47,51.56,0.13,1000.0,3.1,345.0,7.0,214.78401604708213,20.0,180.0
2020-10-23 21:00:00,2020,10,23,21,0,15.0,117.0,690.0,462.0,7.0,6.2,205.0,103.0,0.0,256.0,55.63,60.03,0.13,1000.0,3.0,347.0,6.5,229.31691555068397,20.0,180.0
2020-10-23 22:00:00,2020,10,23,22,0,14.9,92.0,571.0,284.0,3.0,5.8,107.0,236.0,0.0,186.0,54.34,70.37,0.13,1000.0,2.9,349.0,6.1,240.80872553377424,20.0,180.0
2020-10-23 23:00:00,2020,10,23,23,0,14.2,50.0,313.0,95.0,0.0,5.4,50.0,313.0,0.0,95.0,55.61,81.79,0.13,1001.0,2.7,351.0,5.3,250.2495463968599,20.0,180.0
2020-10-24 14:00:00,2020,10,24,14,0,8.8,71.0,568.0,221.0,0.0,2.2,71.0,568.0,0.0,221.0,63.26,74.73,0.13,1002.0,1.6,349.0,3.4,115.63180608738338,20.0,180.0
2020-10-24 15:00:00,2020,10,24,15,0,10.5,92.0,739.0,417.0,0.0,2.4,92.0,739.0,0.0,417.0,57.3,63.95,0.13,1002.0,1.6,346.0,3.1,126.25305980825152,20.0,180.0
2020-10-24 16:00:00,2020,10,24,16,0,12.3,102.0,829.0,581.0,0.0,2.8,102.0,829.0,0.0,581.0,52.18,54.71,0.13,1002.0,1.6,338.0,2.8,139.52919014455654,20.0,180.0
2020-10-24 17:00:00,2020,10,24,17,0,14.0,106.0,873.0,690.0,0.0,3.2,106.0,873.0,0.0,690.0,48.08,48.0,0.13,1001.0,1.7,329.0,2.6,156.2722390362061,20.0,180.0
2020-10-24 18:00:00,2020,10,24,18,0,15.5,108.0,888.0,736.0,0.0,3.5,108.0,888.0,0.0,736.0,44.79,44.98,0.13,999.0,1.8,322.0,2.5,176.1170945153558,20.0,180.0
2020-10-24 19:00:00,2020,10,24,19,0,16.7,105.0,881.0,713.0,0.0,3.9,177.0,609.0,0.0,597.0,42.49,46.4,0.13,998.0,1.9,319.0,2.1,196.57056703923752,20.0,180.0
2020-10-24 20:00:00,2020,10,24,20,0,17.3,101.0,848.0,624.0,0.0,4.2,131.0,713.0,0.0,571.0,41.67,51.88,0.13,996.0,2.0,318.0,1.5,214.60193405758335,20.0,180.0
2020-10-24 21:00:00,2020,10,24,21,0,17.4,96.0,765.0,475.0,0.0,4.3,122.0,498.0,0.0,369.0,41.82,60.32,0.13,995.0,2.1,321.0,0.8,229.08394213997283,20.0,180.0
2020-10-24 22:00:00,2020,10,24,22,0,16.8,79.0,631.0,288.0,0.0,4.4,79.0,583.0,0.0,272.0,43.81,70.62,0.13,995.0,2.3,18.0,0.1,240.55503493906852,20.0,180.0
2020-10-24 23:00:00,2020,10,24,23,0,15.5,46.0,355.0,95.0,0.0,6.6,46.0,355.0,0.0,95.0,55.24,82.02,0.13,994.0,2.4,130.0,0.4,249.9852897201402,20.0,180.0
2020-10-25 14:00:00,2020,10,25,14,0,12.8,81.0,478.0,205.0,0.0,10.7,63.0,260.0,0.0,131.0,86.8,74.93,0.13,996.0,2.9,117.0,3.6,115.9255849739492,20.0,180.0
2020-10-25 15:00:00,2020,10,25,15,0,15.4,117.0,619.0,387.0,7.0,11.6,57.0,0.0,39.0,57.0,78.08,64.18,0.13,996.0,3.0,131.0,3.7,126.5395607657889,20.0,180.0
2020-10-25 16:00:00,2020,10,25,16,0,17.2,139.0,700.0,541.0,3.0,12.2,121.0,1.0,14.0,122.0,72.62,54.98,0.13,995.0,3.1,139.0,3.3,139.7908885400043,20.0,180.0
2020-10-25 17:00:00,2020,10,25,17,0,18.5,146.0,757.0,649.0,3.0,12.9,152.0,1.0,36.0,153.0,70.1,48.31,0.13,995.0,3.1,146.0,3.0,156.4656069428744,20.0,180.0
2020-10-25 18:00:00,2020,10,25,18,0,19.7,146.0,779.0,694.0,7.0,13.6,192.0,6.0,18.0,196.0,68.02,45.32,0.13,994.0,3.2,154.0,2.6,176.18350895982712,20.0,180.0
2020-10-25 19:00:00,2020,10,25,19,0,20.5,143.0,774.0,674.0,8.0,14.2,132.0,1.0,14.0,133.0,67.21,46.73,0.13,993.0,3.2,161.0,2.3,196.4913456968092,20.0,180.0
2020-10-25 20:00:00,2020,10,25,20,0,21.0,131.0,750.0,591.0,2.0,14.6,90.0,0.0,0.0,90.0,66.96,52.19,0.13,992.0,3.1,165.0,1.9,214.42010787152824,20.0,180.0
2020-10-25 21:00:00,2020,10,25,21,0,21.0,125.0,658.0,448.0,3.0,14.9,57.0,0.0,0.0,57.0,68.32,60.59,0.13,992.0,3.2,154.0,1.3,228.85203744621845,20.0,180.0
2020-10-25 22:00:00,2020,10,25,22,0,20.1,103.0,499.0,267.0,3.0,15.2,24.0,0.0,36.0,24.0,73.41,70.87,0.13,992.0,3.3,95.0,1.0,240.3025420110957,20.0,180.0
2020-10-25 23:00:00,2020,10,25,23,0,18.4,53.0,220.0,83.0,0.0,15.9,47.0,119.0,54.0,63.0,85.26,82.24,0.13,993.0,3.4,54.0,1.6,249.72213229771427,20.0,180.0
2020-10-26 14:00:00,2020,10,26,14,0,10.0,99.0,342.0,187.0,4.0,8.2,14.0,0.0,64.0,14.0,88.6,75.12,0.13,999.0,3.9,355.0,5.5,116.21431402009472,20.0,180.0
2020-10-26 15:00:00,2020,10,26,15,0,10.1,153.0,487.0,363.0,4.0,7.7,104.0,0.0,18.0,104.0,85.06,64.4,0.13,999.0,3.8,357.0,5.7,126.82011856011434,20.0,180.0
2020-10-26 16:00:00,2020,10,26,16,0,10.6,190.0,565.0,512.0,2.0,7.4,96.0,0.0,4.0,96.0,80.41,55.25,0.13,1000.0,3.7,0.0,5.6,140.04568779020173,20.0,180.0
2020-10-26 17:00:00,2020,10,26,17,0,11.0,206.0,621.0,617.0,2.0,7.0,94.0,0.0,14.0,94.0,76.44,48.62,0.13,1000.0,3.6,360.0,5.3,156.65191419109794,20.0,180.0
2020-10-26 18:00:00,2020,10,26,18,0,11.1,211.0,645.0,662.0,2.0,6.7,56.0,0.0,0.0,56.0,74.16,45.66,0.13,999.0,3.5,1.0,5.1,176.24473806893604,20.0,180.0
2020-10-26 19:00:00,2020,10,26,19,0,11.2,205.0,643.0,643.0,3.0,6.5,99.0,0.0,0.0,99.0,72.73,47.07,0.13,998.0,3.5,4.0,4.7,196.41013070658727,20.0,180.0
2020-10-26 20:00:00,2020,10,26,20,0,11.1,189.0,609.0,560.0,2.0,6.4,67.0,0.0,0.0,67.0,72.74,52.5,0.13,998.0,3.5,0.0,4.4,214.2385046906548,20.0,180.0
2020-10-26 21:00:00,2020,10,26,21,0,10.6,169.0,521.0,423.0,2.0,6.2,33.0,0.0,43.0,33.0,74.09,60.87,0.13,998.0,3.5,353.0,4.6,228.6211906925941,20.0,180.0
2020-10-26 22:00:00,2020,10,26,22,0,9.6,129.0,374.0,250.0,2.0,5.7,48.0,28.0,0.0,57.0,76.86,71.11,0.13,999.0,3.5,351.0,5.1,240.0512638369468,20.0,180.0
2020-10-26 23:00:00,2020,10,26,23,0,8.2,56.0,137.0,74.0,0.0,5.0,35.0,56.0,50.0,42.0,80.46,82.45,0.13,999.0,3.5,354.0,5.4,249.46011530239684,20.0,180.0
2020-10-27 14:00:00,2020,10,27,14,0,4.5,101.0,339.0,187.0,2.0,2.4,40.0,117.0,32.0,70.0,86.28,75.32,0.13,1001.0,3.0,354.0,5.1,116.49789182021816,20.0,180.0
2020-10-27 15:00:00,2020,10,27,15,0,5.1,148.0,509.0,366.0,4.0,2.5,72.0,0.0,14.0,72.0,83.56,64.63,0.13,1002.0,3.0,356.0,5.2,127.09465234017227,20.0,180.0
2020-10-27 16:00:00,2020,10,27,16,0,6.0,174.0,613.0,521.0,4.0,2.8,79.0,1.0,14.0,80.0,79.69,55.52,0.13,1001.0,3.0,359.0,4.9,140.29354902917277,20.0,180.0
2020-10-27 17:00:00,2020,10,27,17,0,7.0,183.0,676.0,627.0,4.0,3.1,63.0,0.0,0.0,63.0,76.12,48.93,0.13,1001.0,3.0,1.0,4.4,156.83117633934876,20.0,180.0
2020-10-27 18:00:00,2020,10,27,18,0,7.9,190.0,693.0,671.0,2.0,3.5,81.0,0.0,0.0,81.0,73.54,45.99,0.13,1000.0,3.0,359.0,4.0,176.30080643272572,20.0,180.0
2020-10-27 19:00:00,2020,10,27,19,0,8.6,184.0,691.0,652.0,2.0,3.8,133.0,5.0,0.0,136.0,72.01,47.4,0.13,999.0,2.9,358.0,3.7,196.32690320705024,20.0,180.0
2020-10-27 20:00:00,2020,10,27,20,0,9.0,170.0,661.0,570.0,2.0,4.1,81.0,0.0,0.0,81.0,71.44,52.8,0.13,998.0,2.9,0.0,3.6,214.05709185006413,20.0,180.0
2020-10-27 21:00:00,2020,10,27,21,0,9.1,148.0,588.0,432.0,2.0,4.3,59.0,0.0,0.0,59.0,71.85,61.14,0.13,997.0,2.9,5.0,3.5,228.39139089349885,20.0,180.0
2020-10-27 22:00:00,2020,10,27,22,0,8.7,112.0,452.0,257.0,2.0,4.4,46.0,57.0,0.0,64.0,74.36,71.35,0.13,997.0,2.9,9.0,3.4,239.8012171755035,20.0,180.0
2020-10-27 23:00:00,2020,10,27,23,0,7.7,52.0,192.0,77.0,0.0,4.4,52.0,192.0,0.0,77.0,79.68,82.66,0.13,997.0,2.9,9.0,3.4,249.1992797667624,20.0,180.0
2020-10-28 14:00:00,2020,10,28,14,0,5.0,79.0,457.0,193.0,0.0,3.5,52.0,263.0,29.0,118.0,89.96,75.51,0.13,994.0,3.4,310.0,4.2,116.77621935234788,20.0,180.0
2020-10-28 15:00:00,2020,10,28,15,0,6.0,102.0,653.0,379.0,2.0,3.9,27.0,0.0,0.0,27.0,86.14,64.86,0.13,994.0,3.5,310.0,4.0,127.36308420630388,20.0,180.0
2020-10-28 16:00:00,2020,10,28,16,0,6.9,115.0,748.0,536.0,2.0,4.2,113.0,1.0,0.0,114.0,83.06,55.79,0.13,994.0,3.4,306.0,3.7,140.5344361984341,20.0,180.0
2020-10-28 17:00:00,2020,10,28,17,0,7.8,132.0,778.0,640.0,2.0,4.6,75.0,0.0,0.0,75.0,79.98,49.24,0.13,993.0,3.3,295.0,3.8,157.0034100201426,20.0,180.0
2020-10-28 18:00:00,2020,10,28,18,0,8.5,160.0,749.0,677.0,3.0,4.7,108.0,1.0,0.0,109.0,77.17,46.32,0.13,993.0,3.1,283.0,4.4,176.35173839481217,20.0,180.0
2020-10-28 19:00:00,2020,10,28,19,0,8.6,170.0,722.0,656.0,2.0,4.5,158.0,29.0,0.0,178.0,75.43,47.73,0.13,992.0,2.7,278.0,4.9,196.241645243418,20.0,180.0
2020-10-28 20:00:00,2020,10,28,20,0,9.0,152.0,726.0,588.0,2.0,4.1,184.0,91.0,0.0,239.0,71.19,53.1,0.13,991.0,1.8,279.0,5.3,213.8758379906849,20.0,180.0
2020-10-28 21:00:00,2020,10,28,21,0,9.4,112.0,745.0,469.0,2.0,3.5,88.0,0.0,0.0,88.0,66.64,61.4,0.13,991.0,1.0,285.0,5.4,228.1626279056919,20.0,180.0
2020-10-28 22:00:00,2020,10,28,22,0,9.2,81.0,664.0,291.0,3.0,2.8,47.0,88.0,0.0,75.0,64.47,71.58,0.13,991.0,0.7,289.0,5.2,239.55241938592545,20.0,180.0
2020-10-28 23:00:00,2020,10,28,23,0,7.8,45.0,389.0,93.0,0.0,2.5,45.0,389.0,0.0,93.0,68.97,82.87,0.13,991.0,0.7,289.0,4.1,248.9396674063433,20.0,180.0
2020-10-29 14:00:00,2020,10,29,14,0,6.2,69.0,560.0,207.0,0.0,2.4,50.0,303.0,0.0,125.0,76.81,75.71,0.13,996.0,1.4,316.0,5.8,117.04920014339046,20.0,180.0
2020-10-29 15:00:00,2020,10,29,15,0,8.8,88.0,742.0,401.0,4.0,2.9,56.0,0.0,0.0,56.0,66.41,65.09,0.13,996.0,1.6,337.0,6.7,127.6253394485189,20.0,180.0
2020-10-29 16:00:00,2020,10,29,16,0,10.9,95.0,836.0,562.0,3.0,3.3,61.0,0.0,0.0,61.0,59.45,56.06,0.13,997.0,1.7,343.0,7.0,140.76831640324357,20.0,180.0
2020-10-29 17:00:00,2020,10,29,17,0,12.6,95.0,893.0,674.0,4.0,3.7,123.0,0.0,0.0,123.0,54.81,49.54,0.13,998.0,1.7,345.0,7.0,157.16863353200927,20.0,180.0
2020-10-29 18:00:00,2020,10,29,18,0,14.0,98.0,905.0,719.0,3.0,4.1,158.0,1.0,0.0,159.0,51.33,46.65,0.13,999.0,1.7,346.0,6.9,176.3975589551169,20.0,180.0
2020-10-29 19:00:00,2020,10,29,19,0,15.1,87.0,920.0,702.0,3.0,4.3,276.0,132.0,0.0,364.0,48.35,48.05,0.13,998.0,1.7,345.0,6.4,196.1543407413212,20.0,180.0
2020-10-29 20:00:00,2020,10,29,20,0,15.6,76.0,910.0,619.0,2.0,4.2,232.0,264.0,0.0,389.0,46.62,53.4,0.13,999.0,1.5,342.0,6.0,213.69471400549267,20.0,180.0
2020-10-29 21:00:00,2020,10,29,21,0,15.7,70.0,857.0,477.0,0.0,3.9,134.0,484.0,0.0,364.0,45.18,61.66,0.13,999.0,1.3,342.0,5.6,227.93489329259688,20.0,180.0
2020-10-29 22:00:00,2020,10,29,22,0,15.1,56.0,755.0,292.0,0.0,3.3,56.0,755.0,0.0,292.0,45.24,71.81,0.13,999.0,1.2,341.0,5.0,239.30488918681436,20.0,180.0
2020-10-29 23:00:00,2020,10,29,23,0,12.6,34.0,489.0,93.0,0.0,3.5,34.0,489.0,0.0,93.0,53.73,83.08,0.13,1000.0,1.0,339.0,3.2,248.68132130071243,20.0,180.0
2020-10-30 14:00:00,2020,10,30,14,0,7.0,45.0,732.0,223.0,0.0,3.5,45.0,732.0,0.0,223.0,78.36,75.91,0.13,1006.0,0.8,48.0,2.4,117.31674036349096,20.0,180.0
2020-10-30 15:00:00,2020,10,30,15,0,10.5,58.0,869.0,421.0,0.0,4.0,58.0,869.0,0.0,421.0,64.26,65.32,0.13,1006.0,0.9,45.0,1.3,127.88134667245345,20.0,180.0
2020-10-30 16:00:00,2020,10,30,16,0,14.5,66.0,938.0,586.0,0.0,2.4,66.0,938.0,0.0,586.0,44.02,56.32,0.13,1006.0,0.9,86.0,1.7,140.9951600961117,20.0,180.0
2020-10-30 17:00:00,2020,10,30,17,0,16.5,70.0,968.0,694.0,0.0,2.3,70.0,968.0,0.0,694.0,38.54,49.85,0.13,1006.0,1.0,90.0,1.0,157.32686719847584,20.0,180.0
2020-10-30 18:00:00,2020,10,30,18,0,18.0,73.0,978.0,740.0,0.0,2.2,73.0,978.0,0.0,740.0,34.7,46.98,0.13,1005.0,1.0,88.0,0.7,176.43829434163524,20.0,180.0
2020-10-30 19:00:00,2020,10,30,19,0,19.0,72.0,968.0,715.0,0.0,1.9,72.0,968.0,0.0,715.0,31.98,48.37,0.13,1004.0,1.1,91.0,0.7,196.06497615470835,20.0,180.0
2020-10-30 20:00:00,2020,10,30,20,0,19.6,68.0,943.0,626.0,0.0,1.8,68.0,943.0,0.0,626.0,30.66,53.69,0.13,1003.0,1.1,100.0,0.9,213.51369367220832,20.0,180.0
2020-10-30 21:00:00,2020,10,30,21,0,19.5,64.0,883.0,480.0,0.0,2.1,64.0,883.0,0.0,480.0,31.51,61.92,0.13,1003.0,1.1,108.0,1.2,227.70818091947987,20.0,180.0
2020-10-30 22:00:00,2020,10,30,22,0,18.5,54.0,770.0,291.0,0.0,3.9,54.0,770.0,0.0,291.0,38.05,72.04,0.13,1003.0,1.1,115.0,1.2,239.058647195354,20.0,180.0
2020-10-30 23:00:00,2020,10,30,23,0,15.0,32.0,495.0,90.0,0.0,7.8,33.0,462.0,11.0,87.0,62.0,83.27,0.13,1003.0,1.1,125.0,0.9,248.4242863678299,20.0,180.0
2020-10-31 14:00:00,2020,10,31,14,0,8.7,53.0,667.0,213.0,0.0,6.0,58.0,585.0,0.0,198.0,83.18,76.11,0.14,1004.0,1.1,183.0,3.0,117.57874883315606,20.0,180.0
2020-10-31 15:00:00,2020,10,31,15,0,12.5,68.0,821.0,408.0,0.0,6.5,68.0,821.0,0.0,408.0,66.66,65.55,0.14,1004.0,1.2,181.0,3.2,128.13103781344643,20.0,180.0
2020-10-31 16:00:00,2020,10,31,16,0,16.4,79.0,894.0,571.0,0.0,5.9,87.0,863.0,0.0,562.0,49.68,56.59,0.14,1003.0,1.2,192.0,4.1,141.21494110296385,20.0,180.0
2020-10-31 17:00:00,2020,10,31,17,0,18.6,85.0,926.0,678.0,0.0,5.7,85.0,926.0,0.0,678.0,42.92,50.15,0.14,1002.0,1.3,195.0,3.9,157.47813348091518,20.0,180.0
2020-10-31 18:00:00,2020,10,31,18,0,20.2,88.0,937.0,723.0,0.0,6.0,88.0,937.0,0.0,723.0,39.52,47.3,0.14,1001.0,1.3,194.0,3.8,176.47397228288423,20.0,180.0
2020-10-31 19:00:00,2020,10,31,19,0,21.3,87.0,927.0,699.0,0.0,6.3,87.0,927.0,0.0,699.0,37.71,48.68,0.14,999.0,1.4,192.0,3.8,195.9735407623832,20.0,180.0
2020-10-31 20:00:00,2020,10,31,20,0,21.8,84.0,897.0,611.0,0.0,6.6,84.0,897.0,0.0,611.0,37.25,53.98,0.14,998.0,1.4,191.0,3.8,213.3327539827511,20.0,180.0
2020-10-31 21:00:00,2020,10,31,21,0,21.8,73.0,842.0,466.0,0.0,6.7,73.0,842.0,0.0,466.0,37.72,62.17,0.14,998.0,1.5,192.0,3.8,227.48248729591668,20.0,180.0
2020-10-31 22:00:00,2020,10,31,22,0,20.6,60.0,719.0,279.0,0.0,8.2,60.0,719.0,0.0,279.0,44.78,72.26,0.14,998.0,1.5,190.0,2.6,238.8137162404528,20.0,180.0
2020-10-31 23:00:00,2020,10,31,23,0,16.5,35.0,423.0,83.0,4.0,10.1,41.0,95.0,100.0,52.0,66.1,83.47,0.14,998.0,1.5,177.0,1.4,248.16860964664693,20.0,180.0
2020-11-01 14:00:00,2020,11,1,14,0,12.1,51.0,673.0,210.0,0.0,6.9,51.0,673.0,0.0,210.0,70.53,76.3,0.14,1011.0,0.9,17.0,4.5,117.83513694644417,20.0,180.0
2020-11-01 15:00:00,2020,11,1,15,0,15.8,66.0,842.0,411.0,0.0,6.1,66.0,842.0,0.0,411.0,52.36,65.78,0.14,1011.0,0.8,30.0,4.6,128.37434802865363,20.0,180.0
2020-11-01 16:00:00,2020,11,1,16,0,19.0,73.0,924.0,578.0,0.0,3.1,73.0,924.0,0.0,578.0,34.76,56.85,0.14,1012.0,0.8,45.0,5.3,141.42763648614545,20.0,180.0
2020-11-01 17:00:00,2020,11,1,17,0,20.9,76.0,967.0,692.0,0.0,2.1,76.0,967.0,0.0,692.0,28.82,50.44,0.14,1011.0,0.7,41.0,4.8,157.6224568965706,20.0,180.0
2020-11-01 18:00:00,2020,11,1,18,0,22.0,79.0,983.0,742.0,0.0,1.4,83.0,968.0,0.0,736.0,25.59,47.61,0.14,1011.0,0.6,30.0,4.4,176.5046220267268,20.0,180.0
2020-11-01 19:00:00,2020,11,1,19,0,22.4,77.0,981.0,721.0,0.0,0.2,81.0,969.0,0.0,717.0,22.91,48.99,0.14,1010.0,0.6,21.0,4.3,195.8800267400895,20.0,180.0
2020-11-01 20:00:00,2020,11,1,20,0,22.3,72.0,957.0,631.0,0.0,-0.8,72.0,957.0,0.0,631.0,21.37,54.26,0.14,1010.0,0.6,16.0,4.2,213.15187526245955,20.0,180.0
2020-11-01 21:00:00,2020,11,1,21,0,21.7,64.0,904.0,483.0,0.0,-1.3,64.0,904.0,0.0,483.0,21.4,62.42,0.14,1009.0,0.6,16.0,4.0,227.2578117405561,20.0,180.0
2020-11-01 22:00:00,2020,11,1,22,0,20.0,53.0,790.0,291.0,0.0,0.5,53.0,790.0,0.0,291.0,27.16,72.48,0.14,1010.0,0.6,18.0,3.0,238.5701215433142,20.0,180.0
2020-11-01 23:00:00,2020,11,1,23,0,15.2,32.0,502.0,87.0,0.0,4.3,32.0,502.0,0.0,87.0,48.01,83.66,0.14,1010.0,0.6,22.0,1.7,247.91434046054457,20.0,180.0
2020-11-02 14:00:00,2020,11,2,14,0,9.2,46.0,712.0,212.0,0.0,2.8,46.0,712.0,0.0,212.0,64.21,76.5,0.14,1013.0,0.8,125.0,2.7,118.0858185031563,20.0,180.0
2020-11-02 15:00:00,2020,11,2,15,0,12.7,59.0,865.0,411.0,0.0,2.3,59.0,865.0,0.0,411.0,49.19,66.01,0.14,1013.0,0.8,139.0,2.8,128.61121549940765,20.0,180.0
2020-11-02 16:00:00,2020,11,2,16,0,16.2,67.0,935.0,575.0,0.0,0.8,67.0,935.0,0.0,575.0,35.26,57.11,0.14,1013.0,0.8,161.0,3.2,141.63322630576647,20.0,180.0
2020-11-02 17:00:00,2020,11,2,17,0,18.3,72.0,964.0,682.0,0.0,1.3,72.0,964.0,0.0,682.0,31.95,50.74,0.14,1012.0,0.9,176.0,2.6,157.75986381654275,20.0,180.0
2020-11-02 18:00:00,2020,11,2,18,0,19.8,82.0,963.0,727.0,0.0,1.6,82.0,963.0,0.0,727.0,29.67,47.93,0.14,1011.0,0.9,194.0,2.2,176.53027426181268,20.0,180.0
2020-11-02 19:00:00,2020,11,2,19,0,20.9,81.0,956.0,704.0,0.0,1.6,81.0,956.0,0.0,704.0,27.77,49.3,0.14,1010.0,0.9,210.0,2.0,195.78442913635268,20.0,180.0
2020-11-02 20:00:00,2020,11,2,20,0,21.5,78.0,928.0,616.0,0.0,1.5,78.0,928.0,0.0,616.0,26.62,54.54,0.14,1008.0,0.9,221.0,1.9,212.97104124035135,20.0,180.0
2020-11-02 21:00:00,2020,11,2,21,0,21.5,72.0,861.0,467.0,0.0,1.6,72.0,861.0,0.0,467.0,26.8,62.66,0.14,1008.0,0.9,226.0,1.8,227.0341565271688,20.0,180.0
2020-11-02 22:00:00,2020,11,2,22,0,20.4,59.0,737.0,278.0,0.0,4.4,59.0,737.0,0.0,278.0,34.89,72.69,0.14,1007.0,0.9,222.0,1.2,238.3278908860528,20.0,180.0
2020-11-02 23:00:00,2020,11,2,23,0,17.5,34.0,431.0,80.0,0.0,7.1,34.0,431.0,0.0,80.0,50.51,83.84,0.14,1007.0,0.9,206.0,1.0,247.6615305908801,20.0,180.0
2020-11-03 14:00:00,2020,11,3,14,0,10.3,54.0,654.0,204.0,0.0,3.5,54.0,654.0,0.0,204.0,62.84,76.7,0.14,1007.0,0.8,228.0,2.7,118.3307095028174,20.0,180.0
2020-11-03 15:00:00,2020,11,3,15,0,13.1,71.0,822.0,402.0,0.0,4.3,71.0,822.0,0.0,402.0,55.26,66.23,0.14,1007.0,0.8,208.0,2.1,128.84158119488222,20.0,180.0
2020-11-03 16:00:00,2020,11,3,16,0,16.8,79.0,897.0,563.0,0.0,5.1,79.0,897.0,0.0,563.0,46.07,57.38,0.14,1006.0,0.9,193.0,2.4,141.83169337342645,20.0,180.0
2020-11-03 17:00:00,2020,11,3,17,0,20.7,85.0,937.0,674.0,0.0,3.9,85.0,937.0,0.0,674.0,33.16,51.03,0.14,1006.0,0.9,211.0,3.6,157.89038229284483,20.0,180.0
2020-11-03 18:00:00,2020,11,3,18,0,23.2,83.0,953.0,718.0,0.0,2.9,83.0,953.0,0.0,718.0,26.5,48.24,0.14,1005.0,1.0,214.0,3.9,176.55096107629015,20.0,180.0
2020-11-03 19:00:00,2020,11,3,19,0,24.4,83.0,946.0,696.0,0.0,2.8,83.0,946.0,0.0,696.0,24.4,49.6,0.14,1004.0,1.0,208.0,3.9,195.68674592354023,20.0,180.0
2020-11-03 20:00:00,2020,11,3,20,0,24.8,78.0,919.0,608.0,0.0,2.9,78.0,919.0,0.0,608.0,24.11,54.81,0.14,1003.0,1.0,200.0,3.9,212.79023918584855,20.0,180.0
2020-11-03 21:00:00,2020,11,3,21,0,24.4,70.0,856.0,460.0,0.0,3.3,70.0,856.0,0.0,460.0,25.4,62.9,0.14,1002.0,1.1,193.0,3.8,226.8115270971267,20.0,180.0
2020-11-03 22:00:00,2020,11,3,22,0,22.4,56.0,733.0,272.0,0.0,6.4,56.0,733.0,0.0,272.0,35.5,72.89,0.14,1002.0,1.1,185.0,2.6,238.0870548571324,20.0,180.0
2020-11-03 23:00:00,2020,11,3,23,0,17.5,33.0,427.0,77.0,0.0,7.9,33.0,427.0,0.0,77.0,53.19,84.02,0.14,1002.0,1.1,174.0,1.9,247.41023451704325,20.0,180.0
2020-11-04 14:00:00,2020,11,4,14,0,11.2,50.0,661.0,200.0,0.0,7.3,50.0,661.0,0.0,200.0,77.17,76.9,0.14,1004.0,0.9,187.0,3.5,118.56972799781164,20.0,180.0
2020-11-04 15:00:00,2020,11,4,15,0,14.4,66.0,828.0,397.0,0.0,8.6,84.0,713.0,0.0,369.0,68.32,66.46,0.14,1004.0,0.9,180.0,3.1,129.06538873091978,20.0,180.0
2020-11-04 16:00:00,2020,11,4,16,0,18.9,75.0,908.0,561.0,7.0,8.7,165.0,552.0,14.0,460.0,51.46,57.64,0.14,1004.0,0.9,188.0,4.5,142.02302311795182,20.0,180.0
2020-11-04 17:00:00,2020,11,4,17,0,21.6,80.0,944.0,670.0,7.0,7.1,231.0,464.0,0.0,521.0,39.13,51.32,0.14,1004.0,1.0,189.0,5.0,158.0140420291068,20.0,180.0
2020-11-04 18:00:00,2020,11,4,18,0,22.9,89.0,940.0,711.0,7.0,6.6,237.0,496.0,14.0,565.0,34.82,48.54,0.14,1003.0,1.0,185.0,5.1,176.56671609721934,20.0,180.0
2020-11-04 19:00:00,2020,11,4,19,0,23.5,86.0,937.0,690.0,7.0,6.5,208.0,559.0,0.0,568.0,33.4,49.9,0.14,1002.0,1.0,181.0,5.2,195.58697821309,20.0,180.0
2020-11-04 20:00:00,2020,11,4,20,0,23.8,81.0,909.0,601.0,7.0,6.7,176.0,561.0,0.0,497.0,33.29,55.08,0.14,1001.0,1.0,179.0,5.2,212.6094601999835,20.0,180.0
2020-11-04 21:00:00,2020,11,4,21,0,23.6,71.0,849.0,455.0,7.0,7.1,158.0,424.0,0.0,350.0,34.77,63.13,0.14,1000.0,1.1,179.0,5.1,226.58993239394712,20.0,180.0
2020-11-04 22:00:00,2020,11,4,22,0,22.2,59.0,719.0,268.0,7.0,8.2,72.0,569.0,21.0,237.0,40.77,73.1,0.14,1000.0,1.1,178.0,4.1,237.84764718586533,20.0,180.0
2020-11-04 23:00:00,2020,11,4,23,0,18.4,33.0,397.0,73.0,7.0,9.6,36.0,154.0,100.0,52.0,56.61,84.2,0.14,1000.0,1.2,175.0,2.6,247.16050974029105,20.0,180.0
2020-11-05 14:00:00,2020,11,5,14,0,15.6,57.0,542.0,178.0,0.0,14.1,57.0,542.0,0.0,178.0,90.69,77.1,0.14,1002.0,2.6,179.0,3.9,118.80279410757709,20.0,180.0
2020-11-05 15:00:00,2020,11,5,15,0,18.7,78.0,724.0,364.0,3.0,15.3,114.0,83.0,0.0,147.0,80.38,66.69,0.14,1002.0,2.6,194.0,4.8,129.28258440910372,20.0,180.0
